,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
2021-01-01 10:00:00,0.10591401898901306,0.03421103926910042,-0.04468987512137397,0.07104905725400378,-0.05192481982233411,-0.08232935433051021,0.07228849505003254,-0.10995666381788176,0.15288974188841475,-0.029872780624809383,0.1785012541790915,-0.10767818432381912,0.08111273501375127,-0.030806014085705293,-0.09240260985610316,0.0026091727572915974,0.1857451884114844,0.05034078568991751,-0.012619109846658755,0.037085378272384006
2021-01-01 11:00:00,0.13971566508797326,-0.06751510605048683,-0.0040326067430227625,0.017862267192316712,-0.07911304542421398,-0.11508496124494824,0.09156595515106718,-0.12310909336300414,0.2058997967000393,-0.09695198871152727,0.20001901671675165,-0.10375410282353992,0.10979082382921582,-0.01295435748065265,-0.12354622318394581,0.006765478803886836,0.17701011412662532,-0.0007505162027145879,-0.0005948776942743348,0.01484220042823291
2021-01-01 12:00:00,0.1640585722350838,-0.030963575060029676,0.0232494990860233,-0.0011650919881588916,-0.05853226484131695,-0.11922027098833754,0.10329592328250513,-0.10056906827575215,0.1937633395713862,-0.07105753837375244,0.1572429420493151,-0.07734523145061989,0.13322774599556578,-0.04735859275547069,-0.14066581192410513,0.04567214827727833,0.13558784412790525,-0.007329976061974616,0.008530416639382825,0.03680188814819007
2021-01-01 13:00:00,0.16230026232463038,-0.021201174455358074,-0.009973702335805402,-0.0028810896902034012,-0.05425620243768902,-0.13051267608900807,0.1241452862507395,-0.13183398263375581,0.17162985928323826,-0.04036461411970913,0.19511162655621977,-0.07953580355680168,0.12937447908729113,-0.13844778820714065,-0.17806071450332037,0.025034744134521014,0.08298053695766838,0.07282454683052518,-0.008102357985378443,0.04312945524598452
2021-01-01 14:00:00,0.16102165014059433,-0.05550454293400857,-0.020090948836478974,0.0011471690327583112,-0.00630677098106136,-0.10498008313158753,0.12493059893594217,-0.07394919237449868,0.1684406195493813,-0.044924043989875595,0.20513770501488487,-0.04313633652319093,0.14591467931558355,-0.14144420027905596,-0.1324292405006314,-0.03065117189788609,0.08701104679120127,0.0658868405272525,4.860876934701698e-05,0.008760932405050645
2021-01-01 15:00:00,0.1765452493569716,-0.07526469694773856,0.009115184814491556,0.02867230554211292,-0.01829382254850988,-0.06527023710259566,0.10686281241363932,-0.1167784595139029,0.18635788475046017,-0.06517221000664816,0.18336693615087143,-0.08859091525872709,0.12697255523160836,-0.07665419191818679,-0.11729845248463304,-0.00790195650566557,0.12093721045917824,0.13538215556928787,-0.004615261199617693,-0.03412091301526161
2021-01-01 16:00:00,0.15056859049693977,-0.16859937051008547,-0.023450817134932085,-0.0007358908442629992,-0.02755217577340384,-0.06704007976386668,0.09025994958855327,-0.11576451044931609,0.18378789094672132,-0.06083643237737034,0.13673651328430567,-0.1463800876715677,0.14252060610457662,-0.03645211526485914,-0.11495667059406736,-0.058036041139131446,0.20067627647286523,0.20069010818206137,-0.006653095948687076,-0.04490635998567625
2021-01-01 17:00:00,0.1646398909640988,-0.13276127508605984,-0.0483110919233742,-0.016512435577459367,0.018863802002695128,-0.05554240061597383,0.11948241319612211,-0.12587114133691238,0.20398029263843365,-0.05822944482146001,0.21705135980867374,-0.13989786801245738,0.21337765452263002,-0.02533133918691034,-0.1748588187305019,-0.05490506893757306,0.17042787505306004,0.21201161155638543,-0.07377407002410759,-0.08358079853354358
2021-01-01 18:00:00,0.16730718510294976,-0.11624729511779452,-0.10179946855871291,-0.013375310865251113,0.010755423777504018,-0.0019231716277984742,0.20067488709766096,-0.15081450687271047,0.2045235908225509,-0.08953464657065177,0.21861003184935995,-0.10549135995832282,0.2277704236794962,-0.02775059767429666,-0.2051357852950148,-0.020104486991643855,0.18488611266578603,0.21589370765512045,-0.11237134340185545,-0.0856253192056424
2021-01-01 19:00:00,0.18120575085496163,-0.09866504059066646,-0.0879818530501336,0.05848407657408555,0.034700904782252955,0.01668195402122867,0.20528234877218612,-0.19556020220513237,0.16573941084693022,-0.1177894639004285,0.19914484524544626,-0.07023790005904908,0.2528737257583751,-0.038110508102241196,-0.20645792723793366,0.0437984983668709,0.16339866332694114,0.17600211492074963,-0.1123932053524177,-0.04568512220324508
2021-01-01 20:00:00,0.20095527076650116,-0.1363216005414628,-0.04029305092401575,0.05298144601053818,0.051330585967524156,-0.0394236267620759,0.16117808633496802,-0.2313773254539072,0.1499434656806704,-0.16167916629332563,0.20444059018244828,-0.06725941829068592,0.25746313880303856,-0.05791097942773373,-0.21033317495767997,0.046953996677678786,0.13790308278750368,0.1763990046826138,-0.12372014935665394,-0.05232833504020201
2021-01-01 21:00:00,0.20571474702944384,-0.1429090946572503,-0.08209430251008411,0.05998536337518731,0.04429443774079212,0.0018536058887015164,0.15984813982054563,-0.22773400833416055,0.08385460051006086,-0.17094154059787728,0.1807364778384706,-0.04725179011122058,0.26121746965913395,-0.055111153648757544,-0.1611301283609309,0.05461156418987216,0.17657749228256334,0.1385654295287802,-0.1262863346381392,-0.07995835322248876
2021-01-01 22:00:00,0.2069808402930289,-0.15627121249929848,-0.09095885977315406,0.08450042348994669,0.055615341029282034,0.001146902333251638,0.1799844897207808,-0.2170360912207689,0.06095740011822893,-0.14307223122502502,0.26605992303926346,-0.06659770467890899,0.29158577358590926,-0.07112313140195578,-0.15753412168280584,0.07168389608483995,0.19293791187572082,0.07377141976472176,-0.12926760735789194,-0.08028203052875596
2021-01-01 23:00:00,0.26240119722232047,-0.12135668947311991,-0.11056064590232892,0.11149855476507639,0.04835112087267166,-0.002360729460630767,0.1325236225474058,-0.21751907760461492,0.05025436353596144,-0.17647095407987337,0.2616906062179418,-0.0590058219658475,0.28339124166272517,-0.16265250190617406,-0.1911171832764447,0.03804078798770087,0.17583754797073167,0.05092575709398611,-0.21266861990544983,-0.07632050183767539
2021-01-02 00:00:00,0.2379421738832061,-0.11572800574577544,-0.16894657346290537,0.103055038168916,0.0318059081044168,0.029028664417386538,0.16689581589868246,-0.23919275242066357,0.00026545175423937223,-0.17567628845965635,0.2485615173881313,-0.03722884290925166,0.330997773298211,-0.07478848226471273,-0.17175975357037912,-0.0010719530377184053,0.2076752495755702,0.026489465660142618,-0.23079927658975263,-0.05596286530685813
2021-01-02 01:00:00,0.25025083135889575,-0.052705675559193366,-0.20450950092520453,0.16012464177428845,0.08631652945295737,0.08205898885582955,0.16894488388910064,-0.1780951512854963,-0.016381829082577144,-0.14301445521430067,0.2795013676320684,-0.02966828213903537,0.27826795866259113,-0.08006353924565991,-0.18604279822062386,-0.015234804394243255,0.18000185968796212,0.0453225715829156,-0.1726735841695276,0.005020500294285371
2021-01-02 02:00:00,0.2682280647752224,-0.030611158084024207,-0.143694287841641,0.16525722752773098,0.11427759744698901,0.06440748375215175,0.18903600543219629,-0.20354081445832295,-0.0004445242426700177,-0.12720012376691467,0.29201709382385177,-0.0066973037767108605,0.2905817138260332,-0.08248485680826786,-0.18302857590675925,-0.05225208175418987,0.2005941110986437,-0.006517153911250448,-0.17253409420349514,-0.04314075171078161
2021-01-02 03:00:00,0.2870212534017446,0.006442366963079201,-0.14641596440722135,0.1376569834053888,0.14901023608829742,0.0613346283185018,0.1389723618505365,-0.1918917335338749,0.01187768842705462,-0.13001748185027237,0.22415549704225252,-0.03734134990022252,0.2954101101935885,-0.13703969920923798,-0.1386371978456904,-0.07976056984258625,0.17643981711212273,0.04382666612934047,-0.2158567677404783,-0.06595536178620304
2021-01-02 04:00:00,0.3647917105964683,-0.009128348219779116,-0.10062181273939474,0.09382422744317101,0.16068189187077142,0.09867342559458508,0.12458358861286363,-0.1779345963941826,0.04298019353839423,-0.12102537587627003,0.2442670937269188,-0.024600793914101162,0.28181313549169223,-0.08772788305520762,-0.1121785208866213,-0.12084712283961774,0.2164888394257218,0.07424085194712465,-0.2128468143681965,-0.031042850153340032
2021-01-02 05:00:00,0.4148821011895646,-0.009589125264904658,-0.08529799854579474,0.1576112819321896,0.18931139775570754,0.17530279517923847,0.09184957372746544,-0.21206573624515077,0.03331385475809996,-0.11155972326642931,0.23962655707352587,-0.03168209968939396,0.28111323332336047,-0.09902704502673482,-0.11221665332617459,-0.07690325416816568,0.20181208287978808,0.07194208736598695,-0.21836531463506315,-0.022461220625985406
2021-01-02 06:00:00,0.4077758251628891,-0.004490454884998683,-0.11778885814464066,0.1648423394612723,0.2283709895180512,0.1061887329439239,0.04899567795532803,-0.18057180181509747,0.038338488500332446,-0.15764070244445633,0.25472685266604056,0.0044745217684442895,0.29287078843932696,-0.10847303550551006,-0.14601569686993,-0.11368153333239245,0.1936135287229014,0.04413618385371065,-0.20480992959232863,-0.020643183739364534
2021-01-02 07:00:00,0.41228534000412526,0.0374540994323531,-0.12624608442016644,0.16266272693313225,0.21548105532955433,0.0990397383113093,0.08172753747399528,-0.2094204580145777,0.04711828942682121,-0.13488749668377056,0.20501262033942508,-0.029395815283365108,0.2428674514843348,-0.07008875056201899,-0.16843409932459844,-0.09476748642849472,0.18135851043504533,0.027889186085553172,-0.16087041300041105,-0.022602891855846276
2021-01-02 08:00:00,0.4452500506606387,0.06798559343289717,-0.09759477388281293,0.16546175198865323,0.24821176852721671,0.034104647103761696,0.08442480070431908,-0.19496107337171306,0.0552664301536377,-0.159234331536829,0.18707874603600005,0.00952661197905253,0.20940574761311964,-0.06769987395843328,-0.20947026551731504,-0.09534137577024696,0.18950371246897868,0.05423639731423471,-0.1455107676893562,0.014507652047360476
2021-01-02 09:00:00,0.4288832435727359,0.06149763195907027,-0.14293343487264087,0.13948662604305911,0.24575396987921747,0.046287607655682336,0.12796826404600925,-0.18996974608306227,0.047247596883027994,-0.11824352458701237,0.21324379919454367,-0.013921432880725233,0.16052480754898873,-0.026655429190691596,-0.16861195230252213,-0.0686790815248234,0.1802674083307896,1.6194022605102443e-05,-0.07723847481346927,-0.01806516095480251
2021-01-02 10:00:00,0.4229955032935426,0.11482888980663866,-0.0772059138772081,0.16874677984781578,0.21618543865131826,0.029258191956004556,0.08083868043238156,-0.13263239188206818,0.09131719301330996,-0.09766920261539686,0.21667850906022923,-0.01928641796625608,0.15465536655593026,-0.05267488623834189,-0.16645482493454142,-0.10067317574469081,0.11192080602010568,0.055527986216499854,-0.07495474394410145,-0.0013168109708174107
2021-01-02 11:00:00,0.4086883410949227,0.11722301648222533,-0.037239313578563006,0.18164994892435746,0.1562677697978428,0.06656602414989835,0.08203957427664743,-0.12479682096254902,0.0860409849956286,-0.09360416374926007,0.1323035241127898,-0.005684784617233504,0.15841290929853608,-0.0752049061869123,-0.23463900768074247,-0.16182908839919896,0.09186800496773465,0.032583614448264415,-0.041558232906254586,-0.048983415328665465
2021-01-02 12:00:00,0.37572938990948185,0.14986154774895527,-0.014368886151678709,0.1774855707983017,0.1588093802769572,0.06971265200986604,0.06509068926021565,-0.15882635767152933,0.11426155222503223,-0.08218768929879772,0.14535807722988925,0.036628299757152934,0.14647539307042995,-0.09974395542216394,-0.22194539473615607,-0.20223571006894808,0.07267818310747462,0.03944402745148006,-0.0479736672016592,-0.09312985180162375
2021-01-02 13:00:00,0.4341030624936956,0.20181213154795402,-0.03971490955507483,0.14297963158715177,0.15793362507639105,0.03680893443882033,0.09602117514586964,-0.15684280352837027,0.10933097969355247,-0.02250183653946501,0.16025612976338105,0.025934541648121152,0.10225949091258285,-0.09045318878453312,-0.19964214213901804,-0.22733816546621108,0.07625818452885928,0.04250033243036706,-0.1488863865042943,-0.09638160238639842
2021-01-02 14:00:00,0.4291789968130029,0.17797769824705229,-0.029339676401925245,0.15344012202828844,0.13772258533945014,0.0017580116187731823,0.10590576122046909,-0.21257318579505655,0.07421098366076889,0.015745730530831684,0.13096646490284183,0.025303295747198386,0.08153096024125879,-0.08976526325832528,-0.20143338540992275,-0.21387992845316045,0.05637697582330288,-0.009548005046083802,-0.18922648188491545,-0.07533972748272774
2021-01-02 15:00:00,0.42723402555811935,0.1786928074802807,0.012541997689635116,0.231000283559052,0.13785885430183223,0.013036286706111075,0.10351233925100506,-0.21394267881882723,0.030282655170222675,0.01104458250508977,0.15633885340985196,0.03665580319224369,0.06556986226024458,-0.06528857229361021,-0.19333341301342272,-0.22689697105285517,0.07340800090152787,-0.010318926602880453,-0.20724960919786578,-0.1050502301871217
2021-01-02 16:00:00,0.42562757645069793,0.11916925505699236,-0.027677053166128562,0.18219254476626137,0.15178335793173564,0.017917207328233504,0.12276558742762236,-0.2092900723779335,0.028474513152857418,-0.008635733472994787,0.1615972760664792,0.018512518753041572,0.0557845011130734,-0.028338948802828924,-0.15458986861685153,-0.22755728909262668,0.09605030387264926,0.033796870520334504,-0.23061021100785378,-0.08978655818256769
2021-01-02 17:00:00,0.4082816289717178,0.12554891660238687,-0.017098048644942118,0.1919208263750306,0.18609457447156608,0.08064151738604215,0.04412716550885344,-0.18976687343012702,-0.0026824012762277846,-0.06364470630069567,0.1419555766446648,0.008072916889919766,0.08070633307968633,-0.011926739495010996,-0.20602072632598595,-0.2236346106140263,0.08285219029099022,0.0577666027891498,-0.25003712918496745,-0.07442322232341264
2021-01-02 18:00:00,0.4088555510316434,0.14924713613877733,-0.049652111273621576,0.1878104067673044,0.11878260654472263,0.0911241474576197,0.06915210402729143,-0.14037816759156385,0.02315441938454372,-0.1485961241444842,0.18845298136433478,0.04501200146935726,0.07338137482056098,0.003866425477204144,-0.18486851302350166,-0.24602866224521075,0.06511750588220702,0.06969488553813791,-0.22999566138421185,-0.05744110439067889
2021-01-02 19:00:00,0.4231322875746516,0.14677604304600664,-0.03150290327387002,0.17970062586622118,0.10647183404274642,0.1138190829086101,0.08956545645934372,-0.15540651195884822,0.03417874697739641,-0.15904097206410334,0.15837049148748272,-0.0006181964560317346,0.08597077954793605,0.01938533533919624,-0.19603409474798883,-0.2141136746770146,0.0692657566004689,0.11868920698759403,-0.22115297871111989,-0.04573333776346411
2021-01-02 20:00:00,0.4117088502618994,0.11350306327713353,0.008919891538133065,0.16320415603183486,0.0688571702738929,0.08621644422110133,0.16297250636574379,-0.12855159388591542,0.0640868801197341,-0.15952281989961276,0.1736436186016744,0.011528713438990857,0.11093227721538668,-0.005490861933058231,-0.1946026454655974,-0.17212510568657602,0.03351758570025907,0.086861134469018,-0.19483592993698412,0.013970534781180051
2021-01-02 21:00:00,0.38028430559921284,0.09274156377700421,0.03513763537348596,0.15671316722023648,0.06497384417833792,0.08102524969272408,0.16313612617484785,-0.1566506214976351,0.07726179057039034,-0.20830708767508138,0.16625584845106228,0.01673227041314741,0.15836897139815925,0.0006616619573246232,-0.2041841299853531,-0.1522417484658114,-0.027260974463717218,0.08223940032333049,-0.22885658518494023,0.009793872172034524
2021-01-02 22:00:00,0.35576817107825826,0.11955619868803961,0.06588317790439409,0.140525893665653,0.061495020409003676,0.08685631166423727,0.15972169090510047,-0.13714572045674867,0.08850799760647242,-0.19831682754992458,0.14323359184272738,0.0709655836384544,0.14781656325483147,-0.00308011233812164,-0.23544121718459926,-0.12322661483299041,-0.05282804187040166,0.06536792292178435,-0.19999098973694615,-0.02843309348475493
2021-01-02 23:00:00,0.39147317772870077,0.09569800478742725,0.09633103217712811,0.12206143484739794,0.05042746505369387,0.06163617785569547,0.1396366569381498,-0.1353180068544544,0.12210109436048415,-0.19992325148676773,0.13108494413163466,0.053498971253085975,0.05342169442383367,-0.02152069684963119,-0.17709527803076863,-0.1370552758621664,-0.06224284093535692,0.09037019273691418,-0.21050849730267943,-0.04590431511601181
2021-01-03 00:00:00,0.36146410374927873,0.1405028995535395,0.05645345410368662,0.14990569215029428,0.057703018351542935,0.09223558033167079,0.13598789080780288,-0.11184898631713153,0.10185583060033518,-0.21671172810103026,0.17244962321312352,0.04369153507991205,0.04620696369614882,-0.058758955806866714,-0.16367686260857936,-0.1300823583021629,-0.08475773332753848,0.1286819091414123,-0.2170102647764714,-0.002587670970436405
2021-01-03 01:00:00,0.3841566978785628,0.2067029577858313,0.04278964551603294,0.2093860121179852,0.12438706238794409,0.06457530973927854,0.07525638726150954,-0.10097411048697705,0.1644102450943612,-0.25885195135486383,0.1277599196755666,0.03712443548154981,-0.0250290183758971,-0.04167010064614404,-0.17427611692053163,-0.16022461038315883,-0.07751023369471702,0.11436729117497023,-0.22322921204983917,-0.04441434749157731
2021-01-03 02:00:00,0.3998727728738116,0.2043577692380549,0.06673897409913757,0.20425765279718433,0.14578311759629276,0.03409896294174776,0.05471782363042364,-0.04685422709685138,0.16340210764248977,-0.2862916665650158,0.09684897139333501,0.03965959293284865,-0.09033679482090193,-0.011655566419401832,-0.2187517335750917,-0.14888858791564213,-0.09777202918606104,0.1799204471254518,-0.21253683366123746,-0.11832889655370019
2021-01-03 03:00:00,0.394921438032808,0.2063703970037502,0.03352580718326718,0.22272144127200902,0.19390818039259997,0.0341692296703033,0.022989296311192897,-0.053003213435902516,0.12411327835231369,-0.29034682297300163,0.07883336770762475,0.054525158338798944,-0.10827658449069463,-0.0013397985964475542,-0.22176403620025015,-0.16606448009919214,-0.08410953153692396,0.21996225021411667,-0.21920960258198724,-0.0771849366829825
2021-01-03 04:00:00,0.4105809528548779,0.24835296815585609,0.023938706361672557,0.17582307554235055,0.18065823936194816,0.027587018055041823,0.031097769264004052,-0.07573405400541802,0.1123019651009674,-0.24372134247429575,0.05940864824226534,0.05796147369833992,-0.05872754484247885,-0.05600126277150446,-0.22084028133539527,-0.15185315257331888,-0.05565003889188701,0.24168611715121982,-0.235488361011855,-0.12231923358580624
2021-01-03 05:00:00,0.40020563819946453,0.21260132376907293,0.07279435977134258,0.11953176367591466,0.14567542853736992,-0.030066669833082704,0.09966450902906515,-0.1284782860016538,0.10837505884099206,-0.24717793943058275,0.025553657568658864,0.09391968679411863,-0.023242700489512727,-0.0749659107312156,-0.254211320874553,-0.17688337791054912,-0.05538947581322004,0.24739621032894002,-0.2439202768276601,-0.09370690190426824
2021-01-03 06:00:00,0.3946415001418225,0.25288773991195257,0.09619235716029861,0.09384747571455093,0.05546709662595925,-0.06897259009422235,0.07507307575645446,-0.10758641162890373,0.10233348135808629,-0.258356884969083,0.02371977206315607,0.08340073225909575,-0.0306915243202745,-0.09102404766153757,-0.258313593459826,-0.16873434282418429,-0.029536013310867505,0.25437454674809523,-0.25193867943347614,-0.06210989937545268
2021-01-03 07:00:00,0.3874786800365789,0.24650393195083958,0.13195800618719883,0.14333861563892392,-0.01629790895168773,-0.04360376138214491,0.0753585226549,-0.04752759825227159,0.1126159378403081,-0.22188492749770888,0.06732033366692008,0.07189468255566005,-0.03755390850891882,-0.16268443606656424,-0.2248759987749932,-0.1949767478837479,-0.02651901387559246,0.23860948617530242,-0.32146104544779397,-0.052932276955474325
2021-01-03 08:00:00,0.40415071795787294,0.2535584613980892,0.1288964625380748,0.07897588366222029,-0.08601417786954238,-0.04338189115846748,0.09762765208605657,-0.07350177538437601,0.10587484830896626,-0.23345636161367336,0.07071839628729422,0.02705721286369423,0.003947739916586222,-0.13006262194252122,-0.20534698253393283,-0.19765837211379997,-0.006364806247490307,0.2677677853177038,-0.3368478572871674,-0.05580651612264961
2021-01-03 09:00:00,0.41786398249448703,0.2746323457254352,0.11802065035960538,0.08862492467045652,-0.09907491937710845,-0.058642717410614054,0.10561486757001969,-0.06951175189560772,0.07619479647012282,-0.2856323735848164,0.05968111158633112,0.035942005642766846,0.016909366265177445,-0.14834453505344047,-0.17404182836356472,-0.16520474223722162,0.014576643926621991,0.2833557101057936,-0.36618244776382475,-0.0576725050085981
2021-01-03 10:00:00,0.45189532313448577,0.21528318293642515,0.1084248310581181,0.09258705691765085,-0.13364306829389008,-0.08175303866751021,0.04204451133175424,-0.07084184249330024,0.07625437338629774,-0.2425189407350858,0.07861921383114026,0.05456551956293704,-0.003936000311209449,-0.10891074230443575,-0.15017420371642756,-0.21915214912783731,0.019063227384598768,0.24854380923615238,-0.3899088466504209,-0.08207254446658355
2021-01-03 11:00:00,0.3957712064721826,0.25350743363913336,0.13069997444633755,0.05199225417002996,-0.11531544520180645,-0.05965677047246926,0.03348754276650387,-0.14071470006550624,0.11624543357113738,-0.23256322411553929,0.0745252685584629,0.06368811756732533,-0.02026198492000861,-0.15214071134040633,-0.13980163845482382,-0.19557023291490175,-0.013306363151091856,0.245509765490266,-0.33099739149712454,-0.14130819455666802
2021-01-03 12:00:00,0.42001102365402676,0.315295295351627,0.1369681631719911,0.05811932952487287,-0.10183474238792597,-0.06312267644020976,0.026066903549535787,-0.09678383527966386,0.10194728425132447,-0.20911250615927884,0.10171031582774542,0.06954347356504607,0.025534243330576585,-0.13794544807974543,-0.05812833448881577,-0.20633655928054212,0.017316446706957974,0.25782699943054965,-0.3091066831555743,-0.16213377014324776
2021-01-03 13:00:00,0.471975310800148,0.33253049044028166,0.11620503734838528,0.10847589800073204,-0.1211718947460185,-0.07429766028311638,0.02935383904063183,-0.06821551573184181,0.06758695307392285,-0.19087043785811447,0.06751660113565525,0.12697157760001726,0.013136827189238611,-0.14664371918904248,-0.07128916561893749,-0.1550164829000424,0.006212465696595483,0.21750349653951218,-0.31057129271095074,-0.18999325028960576
2021-01-03 14:00:00,0.5273473295983849,0.3443690113323406,0.13698067310569084,0.12049736873507604,-0.09722667456664327,-0.05959827684376991,0.009992274185685667,-0.06831436950295856,0.10390876932894424,-0.18910402524924863,0.050362463181684386,0.11987603389190502,-0.018546356017167847,-0.13251191554182618,-0.030143893235106425,-0.20004585154419574,0.02011533224645661,0.2538969527951593,-0.2858514090856883,-0.17438795522627387
2021-01-03 15:00:00,0.5028910918287952,0.36925740510575406,0.12570904758664517,0.11737899393903328,-0.10242550997784196,-0.08741616928390429,0.032441158495941425,-0.08355586692900335,0.10252592342576164,-0.16963000129510075,0.07671597250776893,0.04066956805815751,-0.07948686464571814,-0.12043961561595233,-0.012866815274154536,-0.2084529201643902,-0.0031921464830977943,0.33507497968801486,-0.264736126318741,-0.1433183569475882
2021-01-03 16:00:00,0.4864247319477444,0.39231522076221353,0.05741741996396105,0.10941906142015088,-0.10422499061492493,-0.09106046160373071,0.019809087129215874,-0.06839234521904912,0.06160463594451299,-0.13454310876056752,0.08909224391502027,0.05523646599841372,-0.07289435325242258,-0.10268144385379668,-0.0007623814856442205,-0.19623247165102517,-0.054026181238612594,0.3530690978768062,-0.29118191153017964,-0.1287337725806162
2021-01-03 17:00:00,0.46871261901141564,0.37865889535554864,0.034522929798553606,0.1269226627424134,-0.07957856319582494,-0.07947675093888495,0.06715543227858331,-0.10626132246642621,0.04807080177714189,-0.1012943290463115,0.08739720257053905,0.11516773987215528,-0.11401562921567268,-0.1026832420966428,0.046458579385109285,-0.2509265401532209,-0.07030245035484199,0.3339712192912903,-0.2889482586948343,-0.18305901191369062
2021-01-03 18:00:00,0.4138366513735373,0.36578817554735,0.055482335182044595,0.11424637083088443,-0.06608777379983437,-0.08573059345666202,0.0698832529799083,-0.14380272825693083,0.09355567575490195,-0.08533842191951298,0.04484750627586328,0.11373915719096085,-0.09294253939158416,-0.11682905166984231,0.0430930651516068,-0.2603021016897046,-0.06675865089918091,0.2931273795173105,-0.20262776245453112,-0.1660144212111843
2021-01-03 19:00:00,0.42935321938295473,0.3789475999034108,0.04329271737929533,0.13180122852715578,-0.055061691696024186,-0.0731058631499458,0.05326207055100729,-0.15778787985394116,0.17013402005107364,-0.09052977396828603,-0.004617670308641776,0.14171204907812998,-0.16450652740600868,-0.0483551318695437,0.04827684475644024,-0.21247163961390314,-0.07445789537774715,0.2787609680291121,-0.2568021583201848,-0.09502718068307552
